--------------- VOSTOK FLIGHT DATA ---------------
	battery	alt	temp	accelX	accelY	accelZ	rotA	rotX	rotY	rotZ
156.50	104.00	0.16	40.24	0.50	-8.05	-0.25	1.63	-0.97	-0.22	0.14
156.52	104.00	0.20	40.24	0.49	-8.06	-0.25	1.63	-0.97	-0.22	0.14
156.54	104.00	0.20	40.24	0.48	-8.06	-0.24	1.63	-0.97	-0.22	0.14
156.56	104.00	0.19	40.24	0.51	-8.04	-0.27	1.63	-0.97	-0.22	0.14
156.58	104.00	0.19	40.24	0.54	-8.06	-0.25	1.63	-0.97	-0.22	0.14
156.60	104.00	0.17	40.24	0.55	-8.05	-0.22	1.63	-0.97	-0.22	0.14
156.62	104.00	0.17	40.24	0.59	-8.06	-0.24	1.63	-0.97	-0.22	0.14
156.64	104.00	0.16	40.24	0.63	-8.06	-0.29	1.63	-0.97	-0.22	0.14
156.66	104.00	0.16	40.24	0.65	-8.06	-0.25	1.63	-0.97	-0.22	0.14
156.68	104.00	0.16	40.24	0.67	-8.04	-0.26	1.63	-0.97	-0.22	0.14
156.70	104.00	0.16	40.24	0.65	-8.06	-0.30	1.63	-0.97	-0.22	0.14
156.72	104.00	0.13	40.24	0.67	-8.06	-0.30	1.63	-0.97	-0.22	0.14
156.74	104.00	0.13	40.24	0.68	-8.06	-0.32	1.63	-0.97	-0.22	0.14
156.76	104.00	0.15	40.24	0.69	-8.05	-0.31	1.63	-0.97	-0.22	0.14
156.78	104.00	0.15	40.24	0.66	-8.04	-0.33	1.63	-0.97	-0.22	0.14
156.80	104.00	0.13	40.24	0.66	-8.07	-0.35	1.63	-0.97	-0.22	0.14
156.82	104.00	0.13	40.24	0.62	-8.04	-0.35	1.63	-0.97	-0.22	0.14
156.84	104.00	0.10	40.24	0.61	-8.05	-0.34	1.63	-0.97	-0.22	0.14
156.86	104.00	0.10	40.24	0.61	-8.08	-0.37	1.63	-0.97	-0.22	0.14
156.88	104.00	0.09	40.24	0.62	-8.05	-0.35	1.63	-0.97	-0.22	0.14
156.90	104.00	0.09	40.24	0.62	-8.06	-0.33	1.63	-0.97	-0.22	0.14
156.92	104.00	0.09	40.24	0.60	-8.04	-0.32	1.63	-0.97	-0.22	0.14
156.94	104.00	0.08	40.24	0.59	-8.08	-0.32	1.63	-0.97	-0.22	0.14
156.96	104.00	0.08	40.24	0.60	-8.05	-0.31	1.63	-0.97	-0.22	0.14
156.98	104.00	0.09	40.24	0.57	-8.07	-0.35	1.63	-0.97	-0.22	0.14
157.00	104.00	0.09	40.24	0.53	-8.06	-0.28	1.63	-0.97	-0.22	0.14
157.03	104.00	0.09	40.24	0.50	-8.07	-0.31	1.63	-0.97	-0.22	0.14
157.04	104.00	0.09	40.24	0.51	-8.06	-0.29	1.63	-0.97	-0.22	0.14
157.06	104.00	0.06	40.24	0.54	-8.06	-0.27	1.63	-0.97	-0.22	0.14
157.08	104.00	0.06	40.24	0.56	-8.05	-0.27	1.63	-0.97	-0.22	0.14
157.10	104.00	0.05	40.24	0.58	-8.06	-0.22	1.63	-0.97	-0.22	0.14
157.12	104.00	0.05	40.24	0.60	-8.05	-0.23	1.63	-0.97	-0.22	0.14
157.14	104.00	0.05	40.24	0.59	-8.07	-0.19	1.63	-0.97	-0.22	0.14
157.16	104.00	0.05	40.24	0.59	-8.04	-0.22	1.63	-0.97	-0.22	0.14
157.18	104.00	0.08	40.24	0.58	-8.07	-0.22	1.63	-0.97	-0.22	0.14
157.20	104.00	0.08	40.24	0.62	-8.06	-0.27	1.63	-0.97	-0.22	0.14
157.22	104.00	0.07	40.24	0.59	-8.05	-0.27	1.63	-0.97	-0.22	0.14
157.24	104.00	0.07	40.24	0.62	-8.05	-0.27	1.63	-0.97	-0.22	0.14
157.26	104.00	0.07	40.24	0.61	-8.04	-0.29	1.63	-0.97	-0.22	0.14
157.28	104.00	0.07	40.24	0.63	-8.04	-0.30	1.63	-0.97	-0.22	0.14
157.30	104.00	0.05	40.24	0.63	-8.04	-0.35	1.63	-0.97	-0.22	0.14
157.32	104.00	0.05	40.24	0.61	-8.04	-0.35	1.63	-0.97	-0.22	0.14
157.34	104.00	0.04	40.24	0.62	-8.05	-0.34	1.63	-0.97	-0.22	0.14
157.36	104.00	0.02	40.24	0.62	-8.02	-0.32	1.63	-0.97	-0.22	0.14
157.38	104.00	0.02	40.24	0.63	-8.06	-0.34	1.63	-0.97	-0.22	0.14
157.40	104.00	-0.00	40.24	0.59	-8.07	-0.33	3.06	-0.50	-0.02	-1.21
157.42	104.00	-0.00	40.24	0.62	-8.06	-0.36	3.07	-0.50	-0.02	-1.21
157.44	104.00	-0.03	40.24	0.60	-8.06	-0.34	3.46	0.10	0.00	0.00
157.46	104.00	-0.03	40.24	0.61	-8.06	-0.34	1.63	-0.97	-0.22	0.14
157.48	104.00	-0.01	40.24	0.58	-8.03	-0.32	1.63	-0.97	-0.22	0.14
157.50	104.00	-0.01	40.24	0.57	-8.06	-0.32	1.63	-0.97	-0.22	0.14
157.52	104.00	-0.03	40.24	0.59	-8.05	-0.30	1.63	-0.97	-0.22	0.14
157.54	104.00	-0.03	40.24	0.61	-8.05	-0.29	1.63	-0.97	-0.22	0.14
157.56	104.00	-0.03	40.24	0.61	-8.06	-0.30	1.63	-0.97	-0.22	0.14
157.58	104.00	-0.03	40.24	0.60	-8.06	-0.24	1.63	-0.97	-0.22	0.14
157.60	104.00	-0.04	40.24	0.60	-8.06	-0.28	1.63	-0.97	-0.22	0.14
157.62	104.00	-0.04	40.24	0.59	-8.07	-0.27	1.63	-0.97	-0.22	0.14
157.64	104.00	-0.04	40.24	0.62	-8.06	-0.28	1.63	-0.97	-0.22	0.14
157.66	104.00	-0.04	40.24	0.60	-8.05	-0.27	1.63	-0.97	-0.22	0.14
157.68	104.00	-0.04	40.24	0.60	-8.06	-0.26	1.63	-0.97	-0.22	0.14
157.70	104.00	-0.04	40.24	0.59	-8.04	-0.25	1.63	-0.97	-0.22	0.14
157.72	104.00	-0.03	40.24	0.57	-8.05	-0.27	1.63	-0.97	-0.22	0.14
157.74	104.00	-0.03	40.24	0.58	-8.06	-0.28	1.63	-0.97	-0.22	0.14
157.76	104.00	-0.03	40.24	0.57	-8.04	-0.29	1.63	-0.97	-0.22	0.14
157.78	104.00	-0.04	40.24	0.57	-8.04	-0.30	1.63	-0.97	-0.22	0.14
157.80	104.00	-0.04	40.24	0.56	-8.05	-0.29	1.63	-0.97	-0.22	0.14
157.82	104.00	-0.04	40.24	0.58	-8.05	-0.28	1.63	-0.97	-0.22	0.14
157.84	104.00	-0.04	40.24	0.60	-8.05	-0.31	1.63	-0.97	-0.22	0.14
157.86	104.00	-0.08	40.24	0.58	-8.06	-0.32	1.63	-0.97	-0.22	0.14
157.88	104.00	-0.08	40.24	0.62	-8.06	-0.32	1.63	-0.97	-0.22	0.14
157.90	104.00	-0.08	40.24	0.62	-8.04	-0.32	1.63	-0.97	-0.22	0.14
157.92	104.00	-0.08	40.24	0.62	-8.05	-0.29	1.63	-0.97	-0.22	0.14
157.94	104.00	-0.08	40.24	0.63	-8.07	-0.35	1.63	-0.97	-0.22	0.14
157.96	104.00	-0.08	40.24	0.63	-8.05	-0.30	1.63	-0.97	-0.22	0.14
157.98	104.00	-0.09	40.24	0.61	-8.04	-0.30	1.63	-0.97	-0.22	0.14
158.00	104.00	-0.09	40.24	0.60	-8.04	-0.28	1.63	-0.97	-0.22	0.14
158.02	104.00	-0.08	40.24	0.62	-8.05	-0.30	1.63	-0.97	-0.22	0.14
158.04	104.00	-0.08	40.24	0.63	-8.08	-0.32	1.63	-0.97	-0.22	0.14
158.06	104.00	-0.13	40.24	0.57	-8.05	-0.26	1.63	-0.97	-0.22	0.14
158.08	104.00	-0.13	40.24	0.62	-8.07	-0.27	1.63	-0.97	-0.22	0.14
158.10	104.00	-0.14	40.24	0.60	-8.07	-0.25	1.63	-0.97	-0.22	0.14
158.12	104.00	-0.14	40.24	0.62	-8.05	-0.30	1.63	-0.97	-0.22	0.14
158.14	104.00	-0.14	40.24	0.59	-8.05	-0.28	1.63	-0.97	-0.22	0.14
158.16	104.00	-0.14	40.24	0.59	-8.07	-0.28	1.63	-0.97	-0.22	0.14
158.18	104.00	-0.14	40.24	0.58	-8.03	-0.27	1.63	-0.97	-0.22	0.14
158.20	104.00	-0.14	40.24	0.57	-8.06	-0.29	1.63	-0.97	-0.22	0.14
158.22	104.00	-0.15	40.24	0.57	-8.08	-0.27	1.63	-0.97	-0.22	0.14
158.24	104.00	-0.15	40.24	0.58	-8.05	-0.27	1.63	-0.97	-0.22	0.14
158.26	104.00	-0.15	40.24	0.58	-8.05	-0.29	1.63	-0.97	-0.22	0.14
158.28	104.00	-0.15	40.24	0.59	-8.05	-0.28	1.63	-0.97	-0.22	0.14
158.30	104.00	-0.15	40.24	0.56	-8.06	-0.31	1.63	-0.97	-0.22	0.14
158.32	104.00	-0.14	40.24	0.59	-8.04	-0.26	1.63	-0.97	-0.22	0.14
158.34	104.00	-0.14	40.24	0.57	-8.06	-0.31	1.63	-0.97	-0.22	0.14
158.36	104.00	-0.14	40.24	0.61	-8.05	-0.29	1.63	-0.97	-0.22	0.14
158.38	104.00	-0.14	40.24	0.60	-8.07	-0.29	1.63	-0.97	-0.22	0.14
158.40	104.00	-0.15	40.24	0.62	-8.04	-0.29	1.63	-0.97	-0.22	0.14
158.42	104.00	-0.15	40.24	0.62	-8.07	-0.30	1.63	-0.97	-0.22	0.14
158.44	104.00	-0.15	40.24	0.62	-8.04	-0.29	1.63	-0.97	-0.22	0.14
158.46	104.00	-0.15	40.24	0.63	-8.05	-0.29	1.63	-0.97	-0.22	0.14
158.48	104.00	-0.15	40.24	0.61	-8.06	-0.34	1.63	-0.97	-0.22	0.14
158.50	104.00	-0.15	40.24	0.64	-8.07	-0.30	1.63	-0.97	-0.22	0.14
158.52	104.00	-0.15	40.24	0.61	-8.06	-0.32	1.63	-0.97	-0.22	0.14
158.54	104.00	-0.15	40.24	0.63	-8.04	-0.30	1.63	-0.97	-0.22	0.14
158.56	104.00	-0.17	40.24	0.61	-8.04	-0.35	1.63	-0.97	-0.22	0.14
158.58	104.00	-0.17	40.24	0.61	-8.04	-0.36	1.63	-0.97	-0.22	0.14
158.60	104.00	-0.17	40.24	0.62	-8.05	-0.34	1.63	-0.97	-0.22	0.14
158.62	104.00	-0.17	40.24	0.59	-8.07	-0.32	1.63	-0.97	-0.22	0.14
158.64	104.00	-0.18	40.24	0.61	-8.06	-0.33	1.63	-0.97	-0.22	0.14
158.66	104.00	-0.16	40.24	0.58	-8.06	-0.33	1.63	-0.97	-0.22	0.14
158.68	104.00	-0.16	40.24	0.57	-8.04	-0.32	1.63	-0.97	-0.22	0.14
158.70	104.00	-0.16	40.24	0.57	-8.07	-0.29	1.63	-0.97	-0.22	0.14
158.72	104.00	-0.16	40.24	0.58	-8.05	-0.27	1.63	-0.97	-0.22	0.14
158.74	104.00	-0.18	40.24	0.58	-8.07	-0.29	1.63	-0.97	-0.22	0.14
158.76	104.00	-0.18	40.24	0.60	-8.05	-0.22	1.63	-0.97	-0.22	0.14
158.78	104.00	-0.19	40.24	0.61	-8.06	-0.25	1.63	-0.97	-0.22	0.14
158.80	104.00	-0.19	40.24	0.57	-8.06	-0.26	1.63	-0.97	-0.22	0.14
158.82	104.00	-0.17	40.24	0.59	-8.06	-0.23	1.63	-0.97	-0.22	0.14
158.84	104.00	-0.17	40.24	0.59	-8.05	-0.28	1.63	-0.97	-0.22	0.14
158.86	104.00	-0.18	40.24	0.59	-8.07	-0.25	1.63	-0.97	-0.22	0.14
158.88	104.00	-0.18	40.24	0.59	-8.06	-0.29	1.63	-0.97	-0.22	0.14
158.90	104.00	-0.20	40.24	0.58	-8.04	-0.27	1.63	-0.97	-0.22	0.14
158.92	104.00	-0.20	40.24	0.60	-8.07	-0.31	1.63	-0.97	-0.22	0.14
158.94	104.00	-0.20	40.24	0.58	-8.05	-0.29	1.63	-0.97	-0.22	0.14
158.96	104.00	-0.20	40.24	0.58	-8.06	-0.31	1.63	-0.97	-0.22	0.14
158.98	104.00	-0.18	40.23	0.61	-8.06	-0.31	1.63	-0.97	-0.22	0.14
159.00	104.00	-0.18	40.23	0.67	-8.05	-0.37	1.63	-0.97	-0.22	0.14
159.02	104.00	-0.18	40.23	0.60	-8.03	-0.33	1.63	-0.97	-0.22	0.14
159.04	104.00	-0.18	40.23	0.63	-8.06	-0.35	1.63	-0.97	-0.22	0.14
159.06	104.00	-0.18	40.23	0.62	-8.04	-0.36	1.63	-0.97	-0.22	0.14
159.08	104.00	-0.18	40.23	0.65	-8.05	-0.33	1.63	-0.97	-0.22	0.14
159.10	104.00	-0.14	40.23	0.60	-8.05	-0.35	1.63	-0.97	-0.22	0.14
159.12	104.00	-0.14	40.23	0.58	-8.05	-0.31	1.63	-0.97	-0.22	0.14
159.14	104.00	-0.14	40.23	0.61	-8.07	-0.33	1.63	-0.97	-0.22	0.14
159.16	104.00	-0.12	40.23	0.59	-8.07	-0.36	1.63	-0.97	-0.22	0.14
159.18	104.00	-0.12	40.23	0.62	-8.05	-0.28	1.63	-0.97	-0.22	0.14
159.20	104.00	-0.12	40.23	0.65	-8.05	-0.29	1.63	-0.97	-0.22	0.14
159.22	104.00	-0.12	40.23	0.63	-8.04	-0.28	1.63	-0.97	-0.22	0.14
159.24	104.00	-0.12	40.23	0.62	-8.04	-0.28	1.63	-0.97	-0.22	0.14
159.26	104.00	-0.12	40.23	0.60	-8.05	-0.29	1.63	-0.97	-0.22	0.14
159.28	104.00	-0.10	40.23	0.59	-8.07	-0.29	1.63	-0.97	-0.22	0.14
159.30	104.00	-0.10	40.23	0.61	-8.04	-0.28	1.63	-0.97	-0.22	0.14
159.32	104.00	-0.10	40.23	0.58	-8.06	-0.31	1.63	-0.97	-0.22	0.14
159.34	104.00	-0.10	40.23	0.57	-8.06	-0.27	1.63	-0.97	-0.22	0.14
159.36	104.00	-0.12	40.23	0.55	-8.06	-0.24	1.63	-0.97	-0.22	0.14
159.38	104.00	-0.12	40.23	0.60	-8.07	-0.26	1.63	-0.97	-0.22	0.14
159.40	104.00	-0.09	40.22	0.57	-8.04	-0.23	1.63	-0.97	-0.22	0.14
159.42	104.00	-0.09	40.22	0.57	-8.04	-0.23	1.63	-0.97	-0.22	0.14
159.44	104.00	-0.12	40.22	0.57	-8.04	-0.28	1.63	-0.97	-0.22	0.14
159.46	104.00	-0.12	40.22	0.58	-8.05	-0.26	1.63	-0.97	-0.22	0.14
159.48	104.00	-0.14	40.22	0.58	-8.05	-0.29	1.63	-0.97	-0.22	0.14
159.50	104.00	-0.14	40.22	0.54	-8.06	-0.28	1.63	-0.97	-0.22	0.14
159.52	104.00	-0.15	40.22	0.52	-8.06	-0.30	1.63	-0.97	-0.22	0.14
159.54	104.00	-0.15	40.22	0.56	-8.06	-0.30	1.63	-0.97	-0.22	0.14
159.56	104.00	-0.12	40.22	0.58	-8.06	-0.35	1.63	-0.97	-0.22	0.14
159.58	104.00	-0.13	40.22	0.61	-8.06	-0.30	1.63	-0.97	-0.22	0.14
159.60	104.00	-0.13	40.22	0.62	-8.07	-0.30	1.63	-0.97	-0.22	0.14
159.62	104.00	-0.15	40.22	0.63	-8.04	-0.34	1.63	-0.97	-0.22	0.14
159.64	104.00	-0.15	40.22	0.63	-8.04	-0.32	1.63	-0.97	-0.22	0.14
159.66	104.00	-0.16	40.22	0.62	-8.06	-0.34	1.63	-0.97	-0.22	0.14
159.68	104.00	-0.16	40.22	0.63	-8.07	-0.32	1.63	-0.97	-0.22	0.14
159.70	104.00	-0.12	40.22	0.65	-8.06	-0.33	1.63	-0.97	-0.22	0.14
159.72	104.00	-0.12	40.22	0.64	-8.08	-0.31	1.63	-0.97	-0.22	0.14
159.74	104.00	-0.14	40.22	0.64	-8.06	-0.31	1.63	-0.97	-0.22	0.14
159.76	104.00	-0.14	40.22	0.61	-8.06	-0.26	1.63	-0.97	-0.22	0.14
159.78	104.00	-0.12	40.22	0.62	-8.04	-0.28	1.63	-0.97	-0.22	0.14
159.80	104.00	-0.12	40.22	0.63	-8.04	-0.31	1.63	-0.97	-0.22	0.14
159.82	104.00	-0.13	40.22	0.61	-8.06	-0.26	1.63	-0.97	-0.22	0.14
159.84	104.00	-0.13	40.22	0.60	-8.05	-0.24	1.63	-0.97	-0.22	0.14
159.86	104.00	-0.11	40.21	0.60	-8.06	-0.31	1.63	-0.97	-0.22	0.14
159.88	104.00	-0.11	40.21	0.56	-8.06	-0.27	1.63	-0.97	-0.22	0.14
159.90	104.00	-0.13	40.21	0.59	-8.07	-0.27	1.63	-0.97	-0.22	0.14
159.92	104.00	-0.13	40.21	0.56	-8.05	-0.28	1.63	-0.97	-0.22	0.14
159.94	104.00	-0.13	40.21	0.52	-8.06	-0.30	1.63	-0.97	-0.22	0.14
159.96	104.00	-0.13	40.21	0.49	-8.04	-0.28	1.63	-0.97	-0.22	0.14
159.98	104.00	-0.14	40.21	0.56	-8.05	-0.29	1.63	-0.97	-0.22	0.14
160.00	104.00	-0.12	40.21	0.56	-8.07	-0.27	1.63	-0.97	-0.22	0.14
160.02	104.00	-0.12	40.21	0.57	-8.06	-0.33	1.63	-0.97	-0.22	0.14
160.04	104.00	-0.13	40.21	0.61	-8.06	-0.30	1.63	-0.97	-0.22	0.14
160.06	104.00	-0.13	40.21	0.59	-8.07	-0.29	1.63	-0.97	-0.22	0.14
160.08	104.00	-0.15	40.21	0.59	-8.04	-0.31	1.63	-0.97	-0.22	0.14
160.10	104.00	-0.15	40.21	0.60	-8.06	-0.30	1.63	-0.97	-0.22	0.14
160.12	104.00	-0.14	40.21	0.63	-8.07	-0.31	1.63	-0.97	-0.22	0.14
160.14	104.00	-0.14	40.21	0.64	-8.04	-0.32	1.63	-0.97	-0.22	0.14
160.16	104.00	-0.16	40.21	0.66	-8.04	-0.32	1.63	-0.97	-0.22	0.14
160.18	104.00	-0.16	40.21	0.65	-8.07	-0.29	1.63	-0.97	-0.22	0.14
160.20	104.00	-0.17	40.21	0.67	-8.07	-0.31	1.63	-0.97	-0.22	0.14
160.22	104.00	-0.17	40.21	0.67	-8.07	-0.30	1.63	-0.97	-0.22	0.14
160.24	104.00	-0.17	40.21	0.64	-8.05	-0.30	1.63	-0.97	-0.22	0.14
160.26	104.00	-0.17	40.21	0.67	-8.06	-0.33	1.63	-0.97	-0.22	0.14
160.28	104.00	-0.13	40.21	0.63	-8.07	-0.30	1.63	-0.97	-0.22	0.14
160.30	104.00	-0.13	40.21	0.61	-8.05	-0.30	1.63	-0.97	-0.22	0.14
160.32	104.00	-0.13	40.21	0.61	-8.07	-0.29	1.63	-0.97	-0.22	0.14
160.34	104.00	-0.13	40.21	0.61	-8.06	-0.29	1.63	-0.97	-0.22	0.14
160.36	104.00	-0.13	40.21	0.60	-8.04	-0.29	1.63	-0.97	-0.22	0.14
160.38	104.00	-0.13	40.21	0.55	-8.05	-0.30	1.63	-0.97	-0.22	0.14
160.40	104.00	-0.15	40.21	0.55	-8.08	-0.33	1.63	-0.97	-0.22	0.14
160.42	104.00	-0.15	40.21	0.57	-8.04	-0.27	1.63	-0.97	-0.22	0.14
160.44	104.00	-0.15	40.21	0.56	-8.07	-0.29	1.63	-0.97	-0.22	0.14
160.46	104.00	-0.11	40.20	0.58	-8.06	-0.29	1.63	-0.97	-0.22	0.14
160.48	104.00	-0.11	40.20	0.57	-8.05	-0.25	1.63	-0.97	-0.22	0.14
160.50	104.00	-0.13	40.20	0.55	-8.06	-0.28	1.63	-0.97	-0.22	0.14
160.52	104.00	-0.13	40.20	0.58	-8.05	-0.27	1.63	-0.97	-0.22	0.14
160.54	104.00	-0.11	40.20	0.57	-8.06	-0.25	1.63	-0.97	-0.22	0.14
160.56	104.00	-0.11	40.20	0.59	-8.06	-0.23	1.63	-0.97	-0.22	0.14
160.58	104.00	-0.11	40.20	0.59	-8.06	-0.26	1.63	-0.97	-0.22	0.14
160.60	104.00	-0.11	40.20	0.60	-8.06	-0.27	1.63	-0.97	-0.22	0.14
160.62	104.00	-0.08	40.20	0.61	-8.06	-0.26	1.63	-0.97	-0.22	0.14
160.64	104.00	-0.08	40.20	0.60	-8.06	-0.28	1.63	-0.97	-0.22	0.14
160.66	104.00	-0.08	40.20	0.63	-8.06	-0.29	1.63	-0.97	-0.22	0.14
160.68	104.00	-0.08	40.20	0.62	-8.05	-0.34	1.63	-0.97	-0.22	0.14
160.70	104.00	-0.08	40.20	0.62	-8.06	-0.30	1.63	-0.97	-0.22	0.14
160.72	104.00	-0.08	40.20	0.64	-8.08	-0.31	1.63	-0.97	-0.22	0.14
160.74	104.00	-0.09	40.20	0.64	-8.07	-0.34	1.63	-0.97	-0.22	0.14
160.76	104.00	-0.09	40.20	0.64	-8.05	-0.38	1.63	-0.97	-0.22	0.14
160.78	104.00	-0.09	40.20	0.60	-8.03	-0.33	1.63	-0.97	-0.22	0.14
160.80	104.00	-0.09	40.20	0.63	-8.06	-0.34	1.63	-0.97	-0.22	0.14
160.82	104.00	-0.04	40.20	0.62	-8.05	-0.34	1.63	-0.97	-0.22	0.14
160.84	104.00	-0.04	40.20	0.61	-8.06	-0.34	1.63	-0.97	-0.22	0.14
160.86	104.00	-0.06	40.20	0.60	-8.05	-0.36	1.63	-0.97	-0.22	0.14
160.88	104.00	-0.06	40.20	0.60	-8.04	-0.36	1.63	-0.97	-0.22	0.14
160.90	104.00	-0.06	40.20	0.62	-8.05	-0.37	1.63	-0.97	-0.22	0.14
160.92	104.00	-0.06	40.20	0.59	-8.07	-0.31	1.63	-0.97	-0.22	0.14
160.94	104.00	-0.06	40.20	0.60	-8.03	-0.27	1.63	-0.97	-0.22	0.14
160.96	104.00	-0.06	40.20	0.59	-8.06	-0.28	1.63	-0.97	-0.22	0.14
160.98	104.00	-0.06	40.20	0.60	-8.05	-0.29	1.63	-0.97	-0.22	0.14
161.00	104.00	-0.02	40.20	0.59	-8.07	-0.25	1.63	-0.97	-0.22	0.14
161.02	104.00	-0.02	40.20	0.56	-8.08	-0.23	1.63	-0.97	-0.22	0.14
161.04	104.00	-0.04	40.20	0.59	-8.08	-0.26	1.63	-0.97	-0.22	0.14
161.06	104.00	-0.04	40.20	0.57	-8.06	-0.25	1.63	-0.97	-0.22	0.14
161.08	104.00	-0.04	40.20	0.60	-8.05	-0.26	1.63	-0.97	-0.22	0.14
161.10	104.00	-0.04	40.20	0.61	-8.07	-0.26	1.63	-0.97	-0.22	0.14
161.12	104.00	0.00	40.19	0.58	-8.05	-0.24	1.63	-0.97	-0.22	0.14
161.14	104.00	0.00	40.19	0.60	-8.07	-0.27	1.63	-0.97	-0.22	0.14
161.16	104.00	0.00	40.19	0.61	-8.06	-0.29	1.63	-0.97	-0.22	0.14
161.18	104.00	0.00	40.19	0.58	-8.06	-0.31	1.63	-0.97	-0.22	0.14
161.20	104.00	0.00	40.19	0.61	-8.07	-0.31	1.63	-0.97	-0.22	0.14
161.22	104.00	0.00	40.19	0.56	-8.06	-0.30	1.63	-0.97	-0.22	0.14
161.24	104.00	-0.00	40.19	0.60	-8.06	-0.33	1.63	-0.97	-0.22	0.14
161.26	104.00	-0.00	40.19	0.61	-8.06	-0.32	1.63	-0.97	-0.22	0.14
161.28	104.00	-0.00	40.19	0.61	-8.05	-0.32	1.63	-0.97	-0.22	0.14
161.30	104.00	-0.00	40.19	0.58	-8.04	-0.36	1.63	-0.97	-0.22	0.14
161.32	104.00	0.03	40.19	0.61	-8.08	-0.38	1.63	-0.97	-0.22	0.14
161.34	104.00	0.01	40.19	0.62	-8.05	-0.34	1.63	-0.97	-0.22	0.14
161.36	104.00	0.01	40.19	0.63	-8.05	-0.34	1.63	-0.97	-0.22	0.14
161.38	104.00	0.01	40.19	0.67	-8.06	-0.30	1.63	-0.97	-0.22	0.14
161.40	104.00	0.01	40.19	0.60	-8.06	-0.30	1.63	-0.97	-0.22	0.14
161.42	104.00	-0.00	40.19	0.61	-8.05	-0.28	1.63	-0.97	-0.22	0.14
161.44	104.00	-0.00	40.19	0.61	-8.06	-0.34	1.63	-0.97	-0.22	0.14
161.46	104.00	0.03	40.19	0.59	-8.04	-0.30	1.63	-0.97	-0.22	0.14
161.48	104.00	0.03	40.19	0.59	-8.05	-0.25	1.63	-0.97	-0.22	0.14
161.50	104.00	0.02	40.19	0.62	-8.07	-0.29	1.63	-0.97	-0.22	0.14
161.52	104.00	0.02	40.19	0.63	-8.05	-0.28	1.63	-0.97	-0.22	0.14
161.54	104.00	0.02	40.19	0.64	-8.07	-0.29	1.63	-0.97	-0.22	0.14
161.56	104.00	0.02	40.19	0.61	-8.06	-0.26	1.63	-0.97	-0.22	0.14
161.58	104.00	0.05	40.18	0.58	-8.07	-0.26	1.63	-0.97	-0.22	0.14
161.60	104.00	0.05	40.18	0.56	-8.05	-0.31	1.63	-0.97	-0.22	0.14
161.62	104.00	0.04	40.18	0.59	-8.07	-0.28	1.63	-0.97	-0.22	0.14
161.64	104.00	0.04	40.18	0.52	-8.04	-0.31	1.63	-0.97	-0.22	0.14
161.66	104.00	0.06	40.18	0.55	-8.03	-0.30	1.63	-0.97	-0.22	0.14
161.68	104.00	0.06	40.18	0.57	-8.06	-0.30	1.63	-0.97	-0.22	0.14
161.70	104.00	0.06	40.18	0.54	-8.07	-0.29	1.63	-0.97	-0.22	0.14
161.72	104.00	0.06	40.18	0.54	-8.05	-0.30	1.63	-0.97	-0.22	0.14
161.74	104.00	0.06	40.18	0.61	-8.06	-0.29	1.63	-0.97	-0.22	0.14
161.76	104.00	0.10	40.18	0.60	-8.06	-0.28	1.63	-0.97	-0.22	0.14
161.78	104.00	0.10	40.18	0.63	-8.05	-0.30	1.63	-0.97	-0.22	0.14
161.80	104.00	0.10	40.18	0.65	-8.02	-0.28	1.63	-0.97	-0.22	0.14
161.82	104.00	0.10	40.18	0.62	-8.04	-0.30	1.63	-0.97	-0.22	0.14
161.84	104.00	0.11	40.18	0.59	-8.05	-0.31	1.63	-0.97	-0.22	0.14
161.86	104.00	0.11	40.18	0.58	-8.06	-0.29	1.63	-0.97	-0.22	0.14
161.88	104.00	0.14	40.18	0.58	-8.03	-0.29	1.63	-0.97	-0.22	0.14
161.90	104.00	0.14	40.18	0.60	-8.06	-0.30	1.63	-0.97	-0.22	0.14
161.92	104.00	0.20	40.17	0.62	-8.06	-0.30	1.63	-0.97	-0.22	0.14
161.94	104.00	0.20	40.17	0.62	-8.07	-0.32	1.63	-0.97	-0.22	0.14
161.96	104.00	0.21	40.17	0.62	-8.05	-0.34	1.63	-0.97	-0.22	0.14
161.98	104.00	0.21	40.17	0.63	-8.06	-0.34	1.63	-0.97	-0.22	0.14
162.00	104.00	0.26	40.17	0.64	-8.07	-0.32	1.63	-0.97	-0.22	0.14
162.02	104.00	0.26	40.17	0.64	-8.06	-0.30	1.63	-0.97	-0.22	0.14
162.04	104.00	0.27	40.17	0.62	-8.05	-0.32	1.63	-0.97	-0.22	0.14
162.06	104.00	0.27	40.17	0.59	-8.03	-0.33	1.63	-0.97	-0.22	0.14
162.08	104.00	0.27	40.17	0.58	-8.05	-0.33	1.63	-0.97	-0.22	0.14
162.10	104.00	0.27	40.17	0.54	-8.08	-0.28	1.63	-0.97	-0.22	0.14
162.12	104.00	0.30	40.17	0.55	-8.07	-0.27	1.63	-0.97	-0.22	0.14
162.14	104.00	0.30	40.17	0.57	-8.04	-0.28	1.63	-0.97	-0.22	0.14
162.16	104.00	0.30	40.17	0.54	-8.06	-0.24	1.63	-0.97	-0.22	0.14
162.18	104.00	0.30	40.17	0.58	-8.06	-0.27	1.63	-0.97	-0.22	0.14
162.20	104.00	0.30	40.17	0.59	-8.05	-0.25	1.63	-0.97	-0.22	0.14
